Niveau.N.1.0,Sup_Ha.N.11.2,Annee.C.4
2,57.96,1988
3,97.27,1988
2,38.93,1988
3,82.62,1988
3,44.48,1988
2,162.91,1988
3,211.85,1988
2,34.97,1988
2,63.16,1988
2,84.67,1988
2,20.92,1988
2,115.75,1989
2,82.05,1989
1,374.91,1989
2,84.3,1989
2,40.97,1989
2,22.78,1989
1,179.78,1989
3,5.32,1989
3,13.67,1989
2,250.59,1989
2,196.56,1989
3,41.94,1989
2,159.03,1989
1,14.68,1989
1,13.42,1989
2,126.38,1989
2,"180,00",1989
2,146.39,1989
1,16.15,1989
1,66.81,1989
1,1070.89,1989
1,1974.52,1989
1,132.69,1989
2,91.83,1989
3,38.05,1989
1,39.7,1989
2,654.17,1989
2,485.77,1989
2,13.99,1989
1,222.59,1989
2,21912.21,1989
2,30.79,1989
2,510.51,1989
2,153.01,1989
3,17.51,1989
3,21.3,1989
2,40.24,1989
1,117.59,1989
2,53.32,1989
2,78.08,1989
1,127.45,1989
2,6.32,1989
1,1326.23,1989
2,38.18,1989
2,"612,00",1989
2,75.06,1988
3,43.6,1988
2,35.92,1988
1,325.92,1988
3,115.72,1988
1,2553.26,1988
2,151.15,1988
2,134.43,1988
2,119.15,1988
2,73.04,1988
2,53.18,1988
2,68.45,1988
1,257.32,1988
2,2819.94,1988
1,3409.3,1988
3,61.51,1988
3,129.63,1989
3,288.23,1989
3,178.39,1989
1,87.53,1989
3,415.74,1989
3,241.75,1989
3,162.79,1989
1,42.71,1989
3,157.25,1989
3,542.01,1989
2,23.96,1989
1,24.14,1989
1,53.91,1989
1,202.91,1989
3,105.85,1989
2,84.57,1989
1,98.86,1989
1,1810.3,1989
1,952.89,1989
1,28.32,1989
2,34.03,1989
1,51.98,1989
1,4569.97,1989
1,115.57,1989
1,24.38,1989
2,90.35,1989
1,44.51,1989
1,62.58,1989
3,100.01,1989
1,5.38,1989
1,32.1,1989
3,39.58,1989
2,313.08,1989
1,7.63,1989
2,649.66,1989
3,144.56,1989
2,1431.81,1989
3,1298.93,1989
3,48.08,1989
2,3601.84,1989
3,100.08,1989
1,47632.51,1989
2,43.02,1988
2,112.57,1988
3,177.67,1988
3,125.79,1988
2,742.39,1988
1,45.07,1988
3,49.55,1988
3,107.19,1988
3,44.72,1988
2,138.83,1988
3,158.83,1988
2,169.29,1988
3,96.76,1988
3,187.3,1989
2,14.18,1989
1,27.07,1989
3,25.96,1989
3,98.45,1989
3,130.08,1989
3,15.96,1989
2,320.22,1989
2,52.28,1989
3,43.67,1989
2,14.67,1989
2,69.09,1989
1,25.09,1989
3,65.62,1989
2,380.93,1989
1,32.62,1989
1,84.55,1989
1,42.24,1989
1,56.51,1989
1,74.49,1989
1,105.88,1989
1,124.15,1989
1,17.98,1989
1,18.04,1989
2,99.72,1989
1,23.08,1989
1,125.46,1989
1,20.64,1989
2,24.18,1989
1,66.89,1989
3,38.85,1989
1,41.03,1989
3,32.65,1989
2,156.32,1989
1,93.54,1989
2,109.77,1989
1,477.77,1989
2,29.95,1989
2,802.61,1989
2,161.1,1989
2,27.88,1989
3,137.34,1989
3,121.78,1989
3,534.63,1988
2,992.49,1988
3,1489.35,1988
3,55.67,1988
3,187.89,1988
3,88.69,1988
1,656.96,1988
3,46.53,1988
3,100.32,1988
1,4854.67,1988
3,101.38,1989
1,532.6,1989
2,130.95,1989
1,79.14,1989
1,277.62,1989
1,23.49,1989
2,19.89,1989
1,79.77,1989
1,212.64,1989
1,248.22,1989
2,133.94,1989
1,153.74,1989
1,210.16,1989
3,13.55,1989
1,28.46,1989
3,30.7,1989
1,14308.87,1989
1,328.95,1989
3,25.01,1989
3,927.06,1989
2,323.48,1989
1,23.78,1989
2,107.14,1989
3,15.59,1989
1,117.79,1989
1,7094.52,1989
1,19.64,1989
1,19.6,1989
2,135.57,1989
3,41.98,1989
2,272.22,1989
2,1710.87,1989
2,135.71,1989
2,31.89,1989
1,395.96,1989
1,41.85,1989
3,37.44,1989
2,653.56,1989
1,76.6,1988
1,511.18,1988
1,724.17,1988
1,18.45,1988
1,16.7,1988
1,230.09,1988
1,688.34,1988
2,491.26,1988
1,345.36,1989
3,30.92,1989
2,6639.26,1989
2,104.05,1989
2,39.77,1989
1,164.72,1989
3,11965.5,1989
3,74.95,1989
1,200.14,1989
2,145.67,1989
1,60.93,1989
1,246.89,1989
3,23.41,1989
1,40.17,1989
1,97.42,1989
2,109.65,1989
1,415.28,1989
1,594.31,1989
1,1265.64,1989
1,2321.18,1989
2,48.36,1989
2,17.45,1989
1,198.86,1989
2,8.13,1989
2,123.75,1989
1,140.12,1989
2,405.02,1989
1,2601.65,1989
2,94.07,1989
2,5817.77,1989
2,373.28,1989
3,89.9,1989
2,402.83,1989
3,298.37,1989
1,174.37,1989
1,148.7,1989
3,962.15,1989
2,66.45,1989
2,5306.45,1989
3,110.18,1989
2,35.79,1988
3,76.49,1988
2,66.7,1988
3,391.33,1988
1,149.42,1988
1,41.78,1988
1,194.39,1988
3,176.16,1988
2,34.71,1988
3,316.73,1988
2,123.54,1988
2,73.79,1988
3,23.66,1988
1,153.31,1988
1,578.47,1989
1,324.47,1989
2,91.74,1989
3,1718.31,1989
2,149.53,1989
2,127.98,1989
3,44.75,1989
2,125.08,1989
3,36.25,1989
2,333.79,1989
3,10.27,1989
2,169.23,1989
2,293.86,1989
2,232.38,1989
1,46.45,1989
1,134.52,1989
1,44.94,1989
1,138.94,1989
2,70.1,1989
2,4.12,1989
1,83.16,1989
2,38.55,1989
1,66.23,1989
3,171.06,1989
2,14217.93,1989
1,9958.34,1989
1,68.26,1989
1,4050.05,1989
2,59.8,1989
3,218.91,1989
2,374.13,1989
2,44.93,1989
2,12.75,1989
3,28.85,1989
2,413.69,1989
3,55.45,1989
3,166.05,1989
3,126.29,1989
2,466.01,1989
2,23.58,1989
3,"242,00",1989
2,342.79,1989
2,118.58,1989
3,58.6,1988
3,3893.48,1988
3,510.43,1988
1,177.52,1988
1,612.41,1988
2,54.04,1988
1,46.76,1988
3,2415.1,1988
1,20.4,1988
1,42.32,1988
3,103.44,1988
1,18.42,1988
3,104.72,1988
3,76.92,1988
3,43.42,1988
3,69.48,1988
3,77.75,1988
3,86.43,1988
3,123.53,1992
2,38.18,1992
3,159.44,1992
3,151.42,1992
3,125.11,1992
1,158.21,1992
1,180.67,1992
1,73.67,1992
1,14.28,1992
1,80.89,1992
1,35.49,1992
1,63.43,1992
2,28.45,1992
2,157.82,1992
2,133.83,1992
3,9.41,1992
3,123.42,1992
2,75.64,1992
2,1960.99,1992
2,454.07,1992
2,28.16,1992
2,28.4,1992
2,1050.86,1992
2,58.38,1992
2,130.32,1992
2,57.59,1992
2,11.6,1992
1,200.9,1993
1,50.12,1993
1,19.02,1993
1,10.26,1993
2,21.22,1993
3,13.34,1993
1,32.93,1993
1,92.78,1993
2,173.26,1993
2,13.9,1993
1,68.76,1993
1,43.96,1993
1,147.77,1993
2,50.16,1993
2,153.09,1993
1,36.4,1993
2,17.19,1993
1,34.77,1993
1,17.63,1993
1,24.68,1993
1,137.23,1993
2,138.71,1993
2,23.99,1993
2,125.5,1993
3,15.29,1993
1,7.58,1993
1,16.37,1993
1,204.8,1993
1,155.72,1993
1,11.12,1993
2,22.13,1993
2,45.02,1993
3,32.69,1993
1,72.27,1993
1,14.02,1993
1,70.54,1993
2,127.86,1993
1,55.34,1993
1,44.51,1993
2,185.27,1986
2,420.81,1986
1,123.98,1986
1,8937.07,1986
1,145.17,1986
1,64.74,1986
1,3803.23,1986
2,1820.13,1986
3,3772.25,1986
3,116.92,1986
3,2250.13,1986
2,48632.41,1986
2,2917.2,1986
2,464.32,1986
2,72338.04,1986
2,2336.05,1986
2,273.77,1986
1,1871.25,1986
2,3034.94,1986
3,3800.13,1986
2,795.56,1986
1,460.37,1986
2,1960.53,1986
1,166.13,1986
1,4417.79,1986
2,559.91,1993
2,23.56,1993
2,25.25,1993
2,192.51,1993
2,45.9,1993
2,169.37,1993
2,1752.07,1993
2,109.81,1993
2,106.69,1993
2,114.72,1993
1,292.59,1993
2,51.08,1993
2,56.89,1993
2,45.95,1993
2,"124,00",1993
2,139.48,1993
2,51.18,1993
2,33.37,1993
3,189.06,1993
3,190.26,1993
3,117.29,1993
1,49.33,1993
3,22.59,1993
3,42.43,1993
3,27.56,1993
3,1299.71,1993
3,40.02,1993
1,48.89,1993
2,2526.58,1986
2,174.09,1986
2,188.95,1986
1,128.41,1986
3,156.74,1986
3,173.61,1986
2,5292.42,1986
1,106.34,1986
3,95.75,1986
3,54.7,1986
1,54.8,1986
2,113.18,1986
2,71.93,1986
2,74.01,1986
1,154.22,1986
1,6199.99,1986
1,6004.21,1986
2,244.04,1986
1,681.77,1986
1,130.83,1986
3,43.93,1986
1,85.56,1986
3,2995.79,1986
2,6137.17,1986
3,194.99,1986
3,37.33,1986
2,111.36,1986
2,46.76,1986
3,133.38,1986
1,35.45,1992
2,13.41,1992
2,7.67,1992
2,34.03,1992
2,147.47,1992
2,87.58,1992
2,119.27,1992
2,81.15,1992
2,46.75,1992
2,22.33,1992
2,34.32,1992
2,44.18,1992
2,19.41,1992
2,17.1,1992
2,20.03,1992
2,31.1,1992
1,29.61,1992
2,77.24,1992
2,24.64,1992
2,12.13,1992
2,10.85,1992
2,117.46,1992
2,109.51,1992
2,259.74,1992
2,26.2,1992
2,41.15,1992
2,30.32,1992
2,22.85,1992
3,522.24,1992
3,13.05,1992
3,31.57,1992
3,10.78,1992
3,3.57,1992
2,13088.5,1986
2,231.96,1986
2,2897.52,1986
3,85.16,1986
2,89.44,1986
2,94.37,1986
3,137.98,1986
2,531.09,1986
2,499.84,1986
1,962.09,1986
2,2632.46,1986
2,105.88,1986
3,18.73,1986
1,50.8,1986
1,242.33,1986
2,296.34,1986
1,44.99,1986
2,690.18,1986
2,120.95,1986
1,195.26,1986
2,7542.44,1986
1,87.53,1986
1,63.93,1986
1,113.14,1986
1,205.7,1986
1,1538.39,1986
1,4987.68,1986
1,75.02,1986
3,120.88,1992
2,35.12,1992
3,21.97,1992
3,19.86,1992
3,98.25,1992
3,22.19,1992
3,262.31,1992
3,59.09,1992
3,18.93,1992
3,22.24,1992
3,134.13,1992
3,42.16,1992
2,21.03,1992
3,31.72,1992
3,58.65,1992
3,830.68,1992
3,48.55,1992
3,34.84,1992
3,31.04,1992
3,56.65,1992
3,284.07,1992
3,"42,00",1992
2,44.07,1992
2,28.9,1992
2,186.17,1992
2,97.34,1986
2,140.94,1986
2,62.15,1986
2,126.92,1986
2,164.46,1986
1,145.84,1986
1,263.66,1986
1,54704.08,1986
3,140.81,1986
3,58.39,1986
2,17168.25,1986
3,2489.83,1986
1,316.47,1986
2,6619.97,1986
3,535.46,1986
1,95.94,1986
3,423.95,1986
3,2719.87,1986
3,40.79,1986
2,391.7,1986
2,202.53,1986
2,144.84,1986
2,855.68,1986
3,806.75,1986
2,52.81,1986
1,81.61,1986
3,38.41,1986
1,123.9,1986
1,85.48,1986
1,82.67,1986
1,406.49,1986
1,126.3,1986
2,84.04,1992
1,157.81,1992
2,52.15,1992
3,96.07,1992
2,216.41,1992
2,36.57,1992
2,88.68,1992
2,15.31,1992
3,222.68,1992
3,78.44,1992
3,8.37,1992
3,22.08,1992
1,32.46,1992
1,15.99,1992
2,57.79,1992
1,38.75,1992
2,277.34,1992
3,19.91,1992
3,24.85,1992
3,20.46,1992
1,40.99,1992
1,149.64,1992
1,25.5,1992
2,16.95,1992
2,44.07,1992
2,311.17,1992
3,48.96,1992
3,384.3,1992
2,264.79,1992
2,89.39,1992
3,23.27,1992
2,358.28,1992
1,108.13,1986
1,89.91,1986
2,1545.05,1986
2,297.52,1986
1,3354.11,1986
3,51.03,1986
3,449.17,1986
2,3034.51,1986
2,150.48,1986
2,12883.68,1986
2,77.86,1986
2,5118.92,1986
1,4109.64,1986
1,527.61,1986
3,57.53,1986
1,32.66,1986
1,234.65,1986
3,22.89,1986
1,19.98,1986
1,69.88,1986
3,22.59,1986
3,31.16,1986
3,12.51,1986
3,421.61,1986
3,402.05,1986
1,43.95,1986
1,82.07,1986
1,186.03,1986
3,55.47,1992
3,"223,00",1992
1,70.54,1992
2,63.08,1992
2,8.68,1992
2,346.32,1992
3,95.33,1992
1,82.18,1992
1,18.18,1992
1,55.48,1992
1,78.19,1992
1,49.26,1992
2,239.07,1992
2,70.07,1992
2,494.93,1992
3,211.04,1992
3,2319.24,1992
3,137.84,1992
3,85.3,1992
1,61.4,1992
1,93.5,1992
1,73.13,1992
1,228.83,1992
1,234.51,1992
1,26.33,1992
1,33.78,1992
2,241.09,1992
1,111.58,1986
1,128.63,1986
2,413.68,1986
1,111.18,1986
1,1505.74,1986
2,924.67,1986
1,218.67,1986
1,1217.76,1986
1,58.63,1986
3,12065.54,1986
3,2834.07,1986
3,233.12,1986
2,115.09,1986
2,150.53,1986
2,54.53,1986
2,41.36,1986
3,1064.63,1986
1,459.62,1986
2,153.27,1986
3,2243.26,1986
2,316.84,1986
2,60.76,1986
2,57.25,1986
3,24.47,1986
2,80.35,1986
3,13692.32,1986
2,894.82,1986
2,418.79,1992
2,13.32,1992
2,1506.52,1992
2,102.67,1992
2,2372.45,1992
2,90.54,1992
1,53.25,1992
2,36.18,1992
2,72.18,1992
2,26.85,1992
2,627.79,1992
2,1202.44,1992
2,129.31,1992
3,1185.04,1992
3,47.95,1992
3,34.98,1992
2,573.21,1986
1,489.02,1986
2,683.72,1986
1,67.2,1986
1,58.33,1986
1,55.35,1986
1,43.86,1986
2,157.1,1986
2,253.61,1986
2,174.84,1986
2,26.24,1986
1,48.36,1986
1,46.5,1986
1,48.87,1986
2,48.98,1986
2,31.78,1986
1,78.27,1986
1,74.95,1986
1,266.88,1986
1,15.04,1986
1,214.91,1986
1,119.7,1986
1,80.86,1986
1,157.46,1986
1,136.08,1986
1,24.92,1986
2,185.51,1986
2,1475.78,1986
1,393.02,1986
3,355034.41,1986
2,131.96,1986
1,3329.98,1986
1,83.25,1986
1,155.61,1991
2,7.55,1991
1,409.48,1991
1,34.82,1991
3,81.42,1992
2,72.15,1992
3,35.2,1992
3,1521.43,1992
3,214.39,1992
3,95.68,1992
3,150.69,1992
3,15.98,1992
1,45.59,1992
1,22.33,1992
2,343.64,1992
2,14.58,1992
2,240.33,1992
2,88.63,1992
2,59.98,1992
3,295.23,1992
3,14.67,1992
3,94.73,1992
2,71.43,1992
2,93.39,1992
2,454.93,1992
2,17.44,1992
3,60.14,1992
2,1385.54,1992
3,85.26,1992
1,219.2,1991
1,1160.08,1991
1,0.93,1991
2,8.15,1991
2,161.24,1991
2,63.3,1991
2,30.55,1991
2,64.08,1991
2,46.38,1991
2,30.85,1991
1,42.08,1991
2,42.4,1991
2,28.07,1991
3,16.11,1991
1,67.4,1991
1,24.14,1991
1,154.29,1991
1,41.51,1991
1,38.93,1991
1,146.83,1991
1,413.86,1991
2,285.21,1992
2,122.67,1992
3,121.91,1992
3,55.61,1992
3,271.77,1992
3,131.32,1992
1,52.39,1992
1,27.85,1992
1,38.47,1992
1,11.37,1992
2,103.58,1992
2,250.85,1992
2,44.1,1992
2,90.76,1992
2,105.46,1992
2,72.53,1992
2,481.92,1992
3,103.61,1992
3,352.72,1992
3,141.23,1992
3,121.92,1992
2,11.85,1992
2,167.95,1992
1,117.99,1992
1,24.32,1992
2,1011.65,1992
2,28.61,1992
2,307.2,1992
2,263.4,1992
2,159.35,1992
3,85.08,1992
3,333.97,1992
3,501.87,1993
1,245.41,1993
1,23.78,1993
1,14.3,1993
1,9.98,1993
1,16.72,1993
2,29.34,1993
2,18.14,1993
2,30.54,1993
3,8.78,1993
3,20.57,1992
3,207.38,1992
3,52.81,1992
2,148.82,1992
3,15.6,1992
2,39.08,1992
2,14.36,1992
2,57.67,1992
2,409.96,1992
2,484.56,1992
2,81.3,1992
2,25.68,1992
2,"15,00",1993
1,19.73,1993
1,41.06,1993
1,17.17,1993
1,14.85,1993
1,10.42,1993
2,21.6,1993
2,31.56,1993
2,144.73,1993
2,632.53,1993
1,5.52,1993
2,98.6,1993
2,74.31,1993
2,183.77,1993
2,26.56,1993
1,2.1,2008
3,51.85,2008
3,74.07,2008
3,25.69,2008
3,20.15,2008
3,16.33,2008
1,9.99,2009
2,44.33,2009
2,52.36,2009
1,64.03,2009
1,14.58,2009
2,65.73,2009
2,42.8,2009
3,10.98,2009
1,91.55,2009
2,17.26,2009
1,15.8,2009
1,97.17,2009
1,23.83,2009
1,31.14,2009
1,40.93,2009
3,395.68,2009
1,21.04,2009
1,33.16,2009
2,16.95,2009
3,212.64,2009
1,26.64,2009
3,28.23,2009
3,129.79,2009
2,27.78,2009
3,1845.42,2009
1,11.51,2009
2,62.23,2009
1,17.07,2009
1,30.63,2009
1,26.57,2009
3,91.71,2009
3,28.4,2009
2,107.29,2009
2,256.41,2009
2,117.56,2009
2,13.48,2010
2,73.35,2010
2,99.39,2010
1,69.74,2010
1,0.38,2010
1,150.93,2010
1,125.15,2010
1,48.74,2010
1,6.97,2010
1,43.61,2010
1,339.89,2010
2,38.95,2010
1,28.25,2010
1,20.13,2010
1,10.48,2010
1,108.92,2010
1,12.57,2010
3,39.75,2010
1,"0,00",2010
1,158.02,2010
1,"0,00",2010
2,1.01,2010
2,8.55,2010
2,1525.91,2010
2,0.02,2010
2,0.29,2010
2,0.79,2010
2,0.02,2010
2,42.03,2010
2,34.55,2010
1,152.1,2010
1,143.2,2010
1,4.68,2010
3,369.55,2010
3,10.46,2010
1,133.73,2010
1,0.3,2010
1,41.81,2010
1,156.02,2010
1,52.83,2010
2,0.75,2010
2,986.37,2010
2,108.64,2010
2,12.05,2010
2,0.14,2010
2,18.67,2010
3,29.66,2010
3,32.29,2010
3,14.37,2010
3,1.03,2010
3,14.67,2010
1,5.59,2010
1,7.95,2010
2,"0,00",2010
3,"0,00",2010
2,12.32,2010
2,0.27,2010
2,5.21,2010
2,9.67,2010
2,0.48,2010
2,0.01,2010
2,0.02,2010
2,12.91,2010
1,"1,00",2010
1,97.99,2010
1,1.82,2010
1,4.74,2010
1,2.57,2010
1,14.5,2010
1,3.5,2010
1,4.97,2010
3,4.46,2010
2,24.91,2010
2,5.83,2010
1,70.82,2010
1,9.2,2010
1,120.5,2010
1,59.55,2010
1,1.21,2010
1,19.37,2010
1,7.62,2010
1,0.02,2010
1,20.5,2010
1,35.66,2010
1,23.73,2010
1,40.27,2010
1,49.47,2010
1,16.87,2010
1,47.15,2010
1,0.65,2010
1,20.09,2010
1,6.9,2010
1,2.92,2010
1,25.93,2010
1,117.66,2010
1,6.21,2010
1,11.47,2010
1,43.13,2010
1,17.16,2010
1,25.45,2010
1,1.8,2010
1,5.94,2010
1,1.06,2010
1,10.52,2010
1,43.4,2010
1,134.75,2010
1,28.92,2010
1,17.33,2010
1,18.11,2010
1,55.9,2010
1,0.38,2010
1,18.91,2010
1,7.38,2010
1,6.92,2010
1,0.18,2010
1,89.05,2010
1,16.17,2010
1,3.77,2010
1,13.92,2010
1,12.92,2010
1,25.31,2010
1,0.71,2010
1,12.41,2010
1,"0,00",2010
1,5.14,2010
1,66.74,2010
1,"0,00",2010
1,0.96,2010
1,76.6,2010
1,947.78,2010
2,2.68,2010
2,0.82,2010
2,1.44,2010
2,7.25,2010
1,7.42,2010
1,0.35,2010
1,"1,00",2010
1,0.3,2010
1,2.61,2010
1,0.98,2010
1,6.21,2010
1,0.56,2010
1,9.21,2010
2,0.01,2010
3,20.32,2010
3,7.79,2010
2,8.85,2010
2,2.18,2010
1,15.56,2010
3,18.4,2010
1,4.17,2010
3,3.56,2010
3,1.79,2010
1,0.58,2010
2,15.32,2010
2,5.08,2010
3,5.82,2010
3,88.71,2010
3,0.21,2010
3,14.88,2010
1,2.81,2010
1,0.02,2010
1,1.63,2010
2,11.44,2010
2,0.01,2010
1,0.59,2010
2,10.45,2010
2,5.85,2010
2,0.6,2010
1,0.06,2010
1,0.06,2010
2,12.03,2010
3,4.64,2010
2,18.28,2010
1,2.31,2010
3,1.08,2010
3,8.12,2010
1,7.13,2010
3,229.59,2010
3,1.04,2010
3,7.06,2010
1,6.93,2010
1,21.39,2010
2,3.56,2010
2,0.06,2010
3,4.66,2010
3,0.02,2010
1,12.29,2010
1,3.68,2010
1,0.07,2010
1,0.62,2010
2,9.59,2010
3,17.38,2010
3,28.22,2010
2,9.48,2010
2,23.9,2010
3,3.01,2010
1,1.06,2010
1,12.07,2010
1,0.44,2010
1,28.85,2010
2,33.74,2010
1,2.01,2010
1,0.53,2010
1,53.82,2010
1,0.07,2010
